ID,jmeno,Y,X,okres,kraj,plocha bytu (m2),poloha bytu,velikostni kategorie,technologie vystavby,stari,technologicky stav,najemne_min (kc/m2/mesic),najemne_max (kc/m2/mesic),najemne_byt_min (kc/byt/mesic),najemne_byt_max (kc/byt/mesic),Datum aktualizace
560260,Zbiroh,49.86024,13.772623,Rokycany,Plzeňský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,60,73.3,3900,4764.5,MMR 2011
559661,Zbůch,49.6784,13.22565,Plzeň-sever,Plzeňský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,64.8,79.2,4212,5148,MMR 2011
559679,Zruč-Senec,49.807703,13.426385,Plzeň-sever,Plzeňský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,66.1,80.8,4296.5,5252,MMR 2011
539244,Hostivice,50.081575,14.258565,Praha-západ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,100.8,116,6552,7540,MMR 2011
557528,Železná Ruda,49.137431,13.23522,Klatovy,Plzeňský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,68.5,83.7,4452.5,5440.5,MMR 2011
554499,Aš,50.223873,12.194958,Cheb,Karlovarský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,43.4,48,2821,3120,MMR 2011
555029,Bochov,50.1509,13.045169,Karlovy Vary,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,61,74.6,3965,4849,MMR 2011
560294,Březová,50.145576,12.649951,Sokolov,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,65.5,80,4257.5,5200,MMR 2011
554529,Františkovy Lázně,50.120332,12.351717,Cheb,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,69.9,80.4,4543.5,5226,MMR 2011
560359,Habartov,50.18297,12.550522,Sokolov,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,61,70.2,3965,4563,MMR 2011
560367,Horní Slavkov,50.138635,12.807577,Sokolov,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,63.5,73.1,4127.5,4751.5,MMR 2011
554553,Hranice,50.304595,12.175736,Cheb,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,39.4,48.2,2561,3133,MMR 2011
554481,Cheb,50.079635,12.373901,Cheb,Karlovarský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,58.8,65,3822,4225,MMR 2011
560383,Chodov,50.241341,12.753316,Sokolov,Karlovarský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,73.1,80.8,4751.5,5252,MMR 2011
539325,Jesenice,49.968142,14.513496,Praha-západ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,93.4,107.5,6071,6987.5,MMR 2011
555215,Jáchymov,50.358468,12.934654,Karlovy Vary,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),jiná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,65.1,79.6,4231.5,5174,MMR 2011
560472,Kraslice,50.32373,12.517455,Sokolov,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,53.7,61.8,3490.5,4017,MMR 2011
560499,Kynšperk nad Ohří,50.118928,12.530256,Sokolov,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,60,69,3900,4485,MMR 2011
560537,Loket,50.186005,12.754041,Sokolov,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,69.7,85.2,4530.5,5538,MMR 2011
554634,Luby,50.252485,12.405926,Cheb,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,42.3,51.7,2749.5,3360.5,MMR 2011
554642,Mariánské Lázně,49.964587,12.701177,Cheb,Karlovarský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,82.1,90.7,5336.5,5895.5,MMR 2011
555380,Nejdek,50.322424,12.729352,Karlovy Vary,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,48.3,55.6,3139.5,3614,MMR 2011
555398,Nová Role,50.270922,12.784214,Karlovy Vary,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,66,80.7,4290,5245.5,MMR 2011
560570,Nové Sedlo,50.206471,12.737999,Sokolov,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,64.6,78.9,4199,5128.5,MMR 2011
555428,Ostrov,50.30593,12.93907,Karlovy Vary,Karlovarský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,72.4,80,4706,5200,MMR 2011
539333,Jílové u Prahy,49.895446,14.493327,Praha-západ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,82.9,101.3,5388.5,6584.5,MMR 2011
554740,Plesná,50.220706,12.346667,Cheb,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,42.9,52.4,2788.5,3406,MMR 2011
560600,Rotava,50.296275,12.573396,Sokolov,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,55,67.2,3575,4368,MMR 2011
560286,Sokolov,50.181302,12.640093,Sokolov,Karlovarský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,67.7,74.9,4400.5,4868.5,MMR 2011
555631,Teplá,49.981844,12.863044,Cheb,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,64.2,78.4,4173,5096,MMR 2011
555657,Toužim,50.060497,12.985057,Karlovy Vary,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,44.1,53.9,2866.5,3503.5,MMR 2011
539279,Velká Hleďsebe,49.961512,12.667624,Cheb,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,51.3,62.8,3334.5,4082,MMR 2011
555762,Žlutice,50.091922,13.162974,Karlovy Vary,Karlovarský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,57.9,70.7,3763.5,4595.5,MMR 2011
562351,Benešov nad Ploučnicí,50.741584,14.3124,Děčín,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,44,53.8,2860,3497,MMR 2011
567451,Bílina,50.548541,13.775364,Teplice,Ústecký kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,62,68.5,4030,4452.5,MMR 2011
564591,Bohušovice nad Ohří,50.493157,14.150495,Litoměřice,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,55.7,68,3620.5,4420,MMR 2011
535443,Bělá pod Bezdězem,50.501208,14.804181,Mladá Boleslav,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,92.3,106.2,5999.5,6903,MMR 2011
540404,Jince,49.78624,13.978675,Příbram,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,69.9,85.4,4543.5,5551,MMR 2011
564656,Budyně nad Ohří,50.40427,14.125917,Litoměřice,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,58.9,72,3828.5,4680,MMR 2011
562394,Česká Kamenice,50.7978,14.417681,Děčín,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,53.8,61.9,3497,4023.5,MMR 2011
562335,Děčín,50.782149,14.214796,Děčín,Ústecký kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,54.1,57.5,3516.5,3737.5,MMR 2011
562441,Dolní Poustevna,50.98251,14.286856,Děčín,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,31.5,38.4,2047.5,2496,MMR 2011
567507,Dubí,50.681032,13.788855,Teplice,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),jiná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,65,74.8,4225,4862,MMR 2011
567515,Duchcov,50.603764,13.746228,Teplice,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,55.6,64,3614,4160,MMR 2011
567175,Horní Jiřetín,50.573094,13.54719,Most,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,45.4,55.5,2951,3607.5,MMR 2011
567558,Hrob,50.659192,13.726782,Teplice,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,53,64.8,3445,4212,MMR 2011
568007,Chabařovice,50.673179,13.941861,Ústí nad Labem,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,54.7,66.9,3555.5,4348.5,MMR 2011
568015,Chlumec,50.699717,13.939658,Ústí nad Labem,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,55,67.2,3575,4368,MMR 2011
538272,Jirny,50.115775,14.69923,Praha-východ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,73.8,90.2,4797,5863,MMR 2011
562971,Chomutov,50.460478,13.417801,Chomutov,Ústecký kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,59.3,65.5,3854.5,4257.5,MMR 2011
562564,Jílové,50.760817,14.103853,Děčín,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,46,53,2990,3445,MMR 2011
563099,Jirkov,50.499795,13.447707,Chomutov,Ústecký kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,51.3,56.7,3334.5,3685.5,MMR 2011
562581,Jiříkov,50.995137,14.569097,Děčín,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,33.9,41.4,2203.5,2691,MMR 2011
563102,Kadaň,50.375987,13.271318,Chomutov,Ústecký kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,64.8,71.6,4212,4654,MMR 2011
563129,Klášterec nad Ohří,50.384457,13.171288,Chomutov,Ústecký kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,62.5,69.1,4062.5,4491.5,MMR 2011
567621,Košťany,50.655073,13.755563,Teplice,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,55,67.2,3575,4368,MMR 2011
562611,Krásná Lípa,50.913028,14.509993,Děčín,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,37.8,46.3,2457,3009.5,MMR 2011
567639,Krupka,50.684488,13.858171,Teplice,Ústecký kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,47.4,52.3,3081,3399.5,MMR 2011
566314,Kryry,50.174371,13.426603,Louny,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,64.8,79.2,4212,5148,MMR 2011
538299,Kamenice,49.901514,14.58242,Praha-východ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,83.7,102.3,5440.5,6649.5,MMR 2011
565164,Libochovice,50.406262,14.044398,Litoměřice,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,52.3,63.9,3399.5,4153.5,MMR 2011
564567,Litoměřice,50.533475,14.131814,Litoměřice,Ústecký kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,70.4,77.8,4576,5057,MMR 2011
567256,Litvínov,50.600687,13.611132,Most,Ústecký kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,65.8,72.8,4277,4732,MMR 2011
567264,Lom,50.593277,13.657309,Most,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,47,57.4,3055,3731,MMR 2011
565971,Louny,50.356988,13.796686,Louny,Ústecký kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,69.3,76.6,4504.5,4979,MMR 2011
565229,Lovosice,50.515036,14.051043,Litoměřice,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,59.3,68.2,3854.5,4433,MMR 2011
567311,Meziboří,50.621153,13.598721,Most,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,48.4,59.2,3146,3848,MMR 2011
562751,Mikulášovice,50.96507,14.363691,Děčín,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,29.6,36.1,1924,2346.5,MMR 2011
567027,Most,50.503007,13.636191,Most,Ústecký kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,58.1,61.7,3776.5,4010.5,MMR 2011
567752,Novosedlice,50.656332,13.823062,Teplice,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,55.3,67.6,3594.5,4394,MMR 2011
538311,Klecany,50.175986,14.411484,Praha-východ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,94,114.9,6110,7468.5,MMR 2011
567337,Obrnice,50.504977,13.695414,Most,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,45.7,55.9,2970.5,3633.5,MMR 2011
567779,Osek,50.62271,13.685876,Teplice,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,49.8,57.3,3237,3724.5,MMR 2011
566551,Peruc,50.342503,13.959868,Louny,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,54.3,66.4,3529.5,4316,MMR 2011
566616,Podbořany,50.22937,13.411925,Louny,Ústecký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,54.7,63,3555.5,4095,MMR 2011
